"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"KyShawn George","6'8"" (203cm)","SF",0,0,2,3,2,1,0,0,0,3,0,0,7,"Washington Wizards",80,90,72,88,71,85,70,83,40,60,59,58,59,30,95,70,70,42,65,71,70,60,64,74,60,72,90,85,80,66,74,60,66,71,35,70
"Bilal Coulibaly","6'8"" (203cm)","SG",0,0,0,3,8,0,2,0,0,5,0,1,11,"Washington Wizards",78,84,51,75,75,75,60,84,60,85,50,50,50,50,80,67,80,53,58,78,78,75,82,85,63,85,92,80,80,69,72,64,72,61,41,63
"Cam Whitmore","6'7"" (201cm)","SF",0,0,0,7,1,0,3,0,0,2,0,0,8,"Washington Wizards",76,76,82,75,75,70,70,81,40,80,57,59,59,50,70,57,67,70,45,57,58,50,84,84,68,84,85,80,80,68,86,84,69,31,43,50
"Tre Johnson","6'6"" (198cm)","SG",0,0,0,1,3,3,0,1,0,0,0,0,4,"Washington Wizards",76,82,92,83,87,65,65,80,50,75,42,44,75,55,95,41,62,32,56,60,62,55,77,82,54,86,86,80,80,66,86,76,67,35,36,52
"Bub Carrington","6'4"" (193cm)","PG",0,0,0,2,8,2,7,0,0,0,0,0,10,"Washington Wizards",76,58,73,84,83,80,60,75,35,60,54,55,55,57,85,40,55,40,37,52,52,35,82,72,54,75,89,80,80,79,86,77,79,70,29,62
"Khris Middleton","6'7"" (201cm)","SF",0,0,0,1,5,3,1,1,0,1,0,0,6,"Washington Wizards",76,78,97,80,86,60,40,82,40,65,67,75,74,40,85,67,74,49,42,74,70,70,71,74,73,66,75,80,90,67,75,71,67,54,52,51
"Corey Kispert","6'6"" (198cm)","SG",0,0,1,3,1,4,0,1,0,0,0,0,5,"Washington Wizards",76,95,85,83,85,70,50,70,40,60,38,39,39,42,75,54,70,32,42,69,67,65,76,76,60,69,84,80,80,66,71,66,69,45,33,52
"Marvin Bagley III","6'10"" (208cm)","C",0,0,0,1,4,0,0,1,0,0,0,0,5,"Washington Wizards",76,88,78,70,71,60,65,78,70,75,78,78,78,50,70,58,49,43,72,60,65,40,73,74,80,86,85,80,87,47,62,64,60,49,85,67
"Justin Champagnie","6'6"" (198cm)","SF",0,0,0,3,3,1,0,1,0,1,1,1,6,"Washington Wizards",74,78,67,82,74,80,65,79,65,75,48,44,40,42,80,49,73,73,66,60,73,60,73,73,40,78,80,85,80,62,69,66,62,33,88,68
"AJ Johnson","6'5"" (196cm)","SG",0,0,0,1,5,0,3,0,0,0,0,1,6,"Washington Wizards",74,84,74,72,75,75,60,82,30,80,30,30,30,44,80,49,56,37,37,48,47,30,83,79,39,76,80,75,80,70,86,79,72,67,32,47
"Tristan Vukcevic","6'10"" (208cm)","C",0,0,0,0,4,0,0,0,0,0,2,1,4,"Washington Wizards",71,81,86,78,79,70,45,73,70,65,66,67,69,48,78,59,44,40,81,57,37,45,57,55,72,65,89,80,80,45,51,50,55,49,50,81
"Malaki Branham","6'4"" (193cm)","SG",0,0,0,1,3,3,0,0,0,0,0,0,4,"Washington Wizards",71,74,74,83,82,70,65,74,60,75,47,44,49,41,80,45,63,42,42,54,52,45,82,82,55,75,86,70,80,59,69,74,59,60,33,52
"Sharife Cooper","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Washington Wizards",71,77,73,68,83,65,50,79,25,40,25,32,25,72,81,25,70,46,51,64,52,50,88,88,39,80,80,78,80,75,86,88,79,81,37,62
"Anthony Gill","6'8"" (203cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Washington Wizards",71,91,72,70,61,70,65,70,75,75,62,60,60,40,74,66,60,38,37,50,58,50,69,67,60,79,80,88,80,38,54,53,55,31,46,56
"Will Riley","6'8"" (203cm)","SF",0,0,0,0,1,1,0,0,0,0,0,0,1,"Washington Wizards",70,76,77,77,72,50,50,75,30,70,48,47,35,44,90,50,62,38,32,60,44,45,82,65,45,67,85,75,80,66,70,74,68,44,44,40
"Jamir Watkins","6'7"" (201cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Washington Wizards",69,74,74,74,75,40,40,74,60,85,42,44,43,60,80,45,69,59,40,65,59,45,82,85,59,87,90,75,80,68,79,74,65,45,37,45
